Name,Birth,Death,Covid,Created
Jörg Stübner,1965-07-23,2019-06-24,False,2008-07-18
Remig Stumpf,1966-03-25,2019-05-14,False,2013-02-03
Su Huiyu,1934-04-19,2019-06-19,False,2019-08-09
Su Shuyang,1938-04-19,2019-07-16,False,2019-08-19
Carlos Suárez (cinematographer),1946-04-19,2019-10-19,False,2015-12-05
Moni Kumar Subba,1958-03-16,2019-05-27,False,2006-09-25
Issei Suda,1940-04-24,2019-03-07,False,2006-03-11
Niara Sudarkasa,1938-08-14,2019-05-31,False,2006-12-13
Randy Suess,1945-01-27,2019-12-10,False,2019-12-21
Suffian Rahman,1978-02-23,2019-08-17,False,2008-12-02
Russell Sugarmon,1929-05-11,2019-02-18,False,2014-05-06
Mark Suggitt,1956-04-19,2019-01-11,False,2019-10-22
Don Suggs,1945-03-16,2019-07-30,False,2007-04-04
Yōko Sugi,1928-10-28,2019-05-15,False,2019-08-15
Wolfgang Sühnholz,1946-04-19,2019-12-27,False,2008-02-25
Art Sullivan,1950-11-22,2019-12-27,False,2008-07-27
Francis A. Sullivan,1922-05-21,2019-10-23,False,2005-06-14
Red Sullivan,1929-12-24,2019-01-19,False,2005-09-19
Brian Sully,1936-02-03,2019-03-06,False,2009-05-28
Llew Summers,1947-07-21,2019-08-01,False,2010-04-11
Robert S. Summers,1933-04-19,2019-03-01,False,2005-06-14
Wilbur Summers,1954-08-06,2019-11-01,False,2020-01-31
Sun Ganqing,1977-12-23,1980-07-29,False,2019-01-06
Joe Sun,1943-04-19,2019-10-25,False,2005-08-09
Sun Wei (engineer),1935-11-20,2019-02-22,False,2019-02-23
Sun Zhongliang,1936-08-26,2019-06-29,False,2019-08-09
Ove Kristian Sundberg,1932-06-22,2019-02-04,False,2019-03-24
Nils Petter Sundgren,1929-02-24,2019-12-30,False,2019-12-30
Francesca Sundsten,1960-04-19,2019-03-09,False,2010-12-02
Josef Šural,1990-05-30,2019-04-29,False,2009-03-01
Rumen Surdzhiyski,1943-04-19,2019-07-11,False,2019-05-25
Surya Prakash (artist),1940-04-19,2019-05-22,False,2019-05-27
Irene Sutcliffe,1924-07-12,2019-05-03,False,2010-09-18
"Elizabeth Sutherland, 24th Countess of Sutherland",1963-02-01,2019-12-09,False,2008-05-07
Fred Sutherland (wartime Canadian aviator),1923-02-26,2019-01-21,False,2019-09-25
Wilson Sutherland,1935-04-19,2019-10-07,False,2016-10-21
Sutopo Purwo Nugroho,1969-10-07,2019-07-07,False,2018-08-06
Tony Sutton (cricketer),1921-03-29,2019-06-28,False,2011-02-24
Thanadsri Svasti,1927-05-28,2019-08-27,False,2019-08-28
Atli Heimir Sveinsson,1938-04-19,2019-04-21,False,2006-01-02
Alexandra Svetlitskaya,1971-08-20,2019-01-23,False,2011-10-11
Aud Blegen Svindland,1928-06-10,2019-01-01,False,2019-12-03
Adam Svoboda,1978-01-26,2019-05-07,False,2006-10-10
Ladu Kishore Swain,1947-07-08,2019-02-05,False,2014-05-18
I. D. Swami,1929-08-11,2019-12-15,False,2007-12-07
Shivakumara Swami,1907-04-01,2019-01-21,False,2006-05-09
A. V. Swamy,1929-01-14,2019-12-31,False,2014-12-09
Conrad Swan,1924-05-13,2019-01-10,False,2006-03-01
Sushma Swaraj,1952-02-14,2019-08-06,False,2006-07-21
Devendra Swarup,1926-04-19,2019-01-14,False,2019-02-01
Alfons Sweeck,1936-03-15,2019-12-13,False,2019-12-16
Ron Sweed,1949-01-23,2019-04-01,False,2006-01-23
Robert W. Sweet,1922-10-15,2019-03-24,False,2007-04-11
Stephen Swid,1940-10-26,2019-10-06,False,2005-08-09
Clive Swift,1936-02-09,2019-02-01,False,2004-07-31
Clovis Swinney,1945-08-17,2019-07-03,False,2019-02-09
Brigitte Swoboda,1943-02-01,2019-06-24,False,2019-07-24
Henry Sy,1924-10-15,2019-01-19,False,2005-03-30
Keith Sykes (anaesthetist),1925-04-19,2019-11-17,False,2017-07-06
Mohamed Ofei Sylla,1974-08-15,2019-02-04,False,2008-10-27
Sanford Sylvan,1953-12-19,2019-01-29,False,2009-06-29
Valeriy Syrov,1946-04-19,2019-08-28,False,2019-08-28
Johan Syrstad,1924-02-03,2019-12-16,False,2008-05-11
Sam Szafran,2010-11-07,2011-01-30,False,2010-11-04
Bob Szajner,1938-04-19,2019-11-09,False,2010-03-27
Zbigniew Szczepkowski,1952-05-04,2019-02-04,False,2015-05-01
Lech Szczucki,1933-04-19,2019-11-19,False,2010-05-31
"István Szívós (water polo, born 1948)",1948-04-24,2019-11-10,False,2011-01-14
Nicolae Szoboszlay,1925-07-18,2019-01-02,False,2020-01-30
Erzsébet Szőnyi,1924-04-25,2019-12-28,False,2008-09-16
Jan Szyszko,1944-04-19,2019-10-09,False,2006-07-03
Noor-Ali Tabandeh,1927-10-13,2019-12-24,False,2018-04-05
Claudio Taddei,1966-04-19,2019-08-09,False,2019-09-01
René Taelman,1945-05-05,2019-08-13,False,2009-11-11
Aron Tager,1934-06-30,2019-02-28,False,2006-02-16
Vasco Tagliavini,1937-10-17,2019-07-03,False,2010-03-02
Enrico Taglietti,1926-04-16,2019-05-03,False,2019-04-22
Mitsuhisa Taguchi,1955-02-14,2019-11-12,False,2010-01-19
Zaheen Tahira,1949-04-19,2019-07-09,False,2013-05-12
Beatriz Taibo,1932-03-10,2019-03-02,False,2019-12-16
Tabu Taid,1942-08-01,2019-08-17,False,2010-08-16
Roger Taillibert,1926-01-21,2019-10-03,False,2004-06-28
Reijo Taipale,1940-03-09,2019-04-26,False,2014-03-30
Percy Tait,1929-10-09,2019-11-17,False,2009-03-02
Yasuhiro Takai,1945-02-01,2019-12-13,False,2019-12-13
Yasuhiro Takemoto,1972-04-05,2019-07-18,False,2005-10-09
Yukihiro Takiguchi,1985-05-29,2019-11-13,False,2008-02-10
Takis,1925-10-29,2019-08-09,False,2004-09-01
Paul Talalay,1923-03-31,2019-03-10,False,2014-04-18
Gary Talbot,1937-12-15,2019-12-22,False,2007-12-16
Steve Talboys,1966-04-19,2019-07-31,False,2008-04-19
Azam Taleghani,1943-04-19,2019-10-30,False,2006-10-21
Mark E. Talisman,1941-07-16,2019-07-11,False,2019-07-21
Yehuda Talit,1944-12-02,2019-06-08,False,2011-09-11
Rod Tam,1953-10-03,2019-05-15,False,2019-05-16
Jacques Taminiaux,1928-05-29,2019-05-07,False,2006-12-10
Gustav Andreas Tammann,1932-07-24,2019-01-06,False,2005-10-16
Mike Tamoaieta,1995-07-06,2019-03-01,False,2017-12-11
Milagrosa Tan,1958-02-24,2019-11-30,False,2019-08-02
Seiko Tanabe,1928-03-27,2019-06-06,False,2016-12-20
Dezső Tandori,1938-12-08,2019-02-13,False,2019-02-16
Norma Tanega,1939-01-30,2019-12-29,False,2007-10-20
Tang Dingyuan,1920-05-12,2019-06-03,False,2019-06-06
Endel Taniloo,1923-01-05,2019-11-28,False,2008-01-02
Judith Tannenbaum,1947-02-13,2019-12-05,False,2009-08-13
John Tanton,1934-02-23,2019-07-16,False,2005-10-01
Brian Tarantina,1980-03-06,1980-03-30,False,2019-11-03
George Tarasovic,1930-05-06,2019-10-24,False,2007-04-06
Jim Taricani,1949-08-12,2019-06-21,False,2005-02-05
Jeffrey Tarrant,1956-04-04,2019-08-05,False,2017-02-23
Glenn Tasker,1951-11-10,2019-08-15,False,2013-12-28
Reginald Tate (politician),1954-04-19,2019-10-21,False,2007-09-10
Colin Tatz,1934-07-18,2019-11-19,False,2008-09-13
Ellen Tauscher,1951-11-15,2019-04-29,False,2003-12-20
Cornelia Tăutu,1938-03-10,2019-03-24,False,2010-10-16
Taw Phaya,1924-03-22,2019-01-12,False,2010-07-19
Alia Abu Tayeh,1953-04-19,2019-07-27,False,2019-12-04
Danny Gordon Taylor,1950-05-21,2019-07-10,False,2012-01-25
Eddie Taylor Jr.,1972-03-27,2019-03-08,False,2019-03-10
J. Mary Taylor,1931-05-30,2019-02-15,False,2016-05-30
James Taylor (Scottish cricketer),1929-08-11,2019-07-14,False,2016-04-03
Joan J. Taylor,1940-04-19,2019-10-24,False,2019-10-25
Kenneth Allen Taylor,1954-11-04,2019-12-02,False,2007-09-12
Larry Taylor,1942-06-26,2019-08-19,False,2006-09-12
Nathaniel Taylor (actor),1938-03-31,2019-02-27,False,2005-11-19
Noel Taylor (footballer),1943-03-17,2019-05-15,False,2015-10-12
Russi Taylor,1944-05-04,2019-07-26,False,2005-06-01
Sammy Taylor (baseball),1933-02-27,2019-10-08,False,2008-11-08
"Samuel ""Bay"" Taylor",1929-01-27,2019-04-08,False,2019-05-08
"Stuart Taylor (footballer, born 1947)",1947-04-08,2019-10-10,False,2007-08-30
Tiny Ron Taylor,1947-11-21,2019-11-28,False,2005-05-08
Arto Tchakmaktchian,1933-06-26,2019-10-01,False,2010-06-20
Tsebin Tchen,1941-03-10,2019-11-25,False,2004-09-03
C. K. Tedam,1925-11-25,2019-04-25,False,2015-05-27
Sevim Tekeli,1924-12-22,2019-12-16,False,2012-05-23
Tessa Temata,1967-04-19,2019-12-08,False,2019-12-30
Olatoye Temitope Sugar,1973-04-19,2019-03-09,False,2017-01-30
JoAnn M. Tenorio,1943-02-05,2019-03-03,False,2020-01-09
Teresa Ha,1937-10-06,2019-08-05,False,2019-08-12
Marv Terhoch,1981-01-01,1981-05-31,False,2007-02-24
José Terrón (actor),1939-07-05,2019-05-12,False,2019-03-03
Lilit Teryan,1930-12-31,2019-03-07,False,2020-01-07
Alberto Testa (dancer),1922-12-23,2019-10-04,False,2009-10-30
Albert Tévoédjrè,1929-11-10,2019-11-06,False,2008-11-24
Mamadou Tew,1959-11-27,2019-08-31,False,2010-07-22
Thuc Tuan Thai,1925-03-28,2019-04-18,False,2014-11-13
Pinaki Thakur,1959-04-21,2019-01-03,False,2019-01-04
Ruma Guha Thakurta,1934-11-03,2019-06-03,False,2006-04-04
Mike Thalassitis,1993-01-19,2019-03-15,False,2011-08-27
Thalles,1995-05-18,2019-06-22,False,2014-01-14
Tejshree Thapa,1966-11-10,2019-03-26,False,2019-04-15
James W. Thatcher,1936-03-25,2019-12-07,False,2019-12-14
Marcellin Theeuwes,1936-05-12,2019-01-02,False,2019-01-06
Robert Therrien,1947-11-17,2019-06-17,False,2019-06-19
Elriesa Theunissen-Fourie,1993-05-02,2019-04-05,False,2016-05-04
Thích Trí Quang,1923-12-21,2019-11-08,False,2007-05-24
Fabien Thiémé,1952-07-11,2019-12-27,False,2019-12-30
Josephus Thimister,1962-04-19,2019-11-13,False,2010-02-10
Elliot Griffin Thomas,1926-07-15,2019-02-28,False,2006-08-29
Gerald Eustis Thomas,1929-06-23,2019-03-20,False,2006-10-24
Lily Thomas,1927-04-19,2019-12-10,False,2014-10-03
Michael Thomas (actor),1952-04-11,2019-03-04,False,2010-04-05
Michael C. Thomas,1948-05-05,2019-10-14,False,2004-09-17
Mike Thomas (running back),1953-07-17,2019-08-23,False,2007-04-01
Ward Thomas (television executive),1923-08-01,2019-02-04,False,2013-07-23
William A. Thomas,1948-10-21,2019-01-18,False,2008-05-22
Alan Thompson (Washington politician),1982-11-16,1986-11-19,False,2015-02-16
Bill Thompson III,1962-03-03,2019-03-25,False,2006-11-30
Cynthia Thompson,1922-11-29,2019-03-08,False,2013-04-15
Debbie Thompson,1942-07-05,2019-11-17,False,2017-07-13
Doc Thompson,1969-05-06,2019-02-05,False,2019-02-07
Donald W. Thompson,1937-08-18,2019-07-17,False,2019-07-22
Fred Thompson (coach),1933-05-21,2019-01-22,False,2019-12-27
Johnny Thompson,1934-07-27,2019-03-09,False,2006-05-31
Jon W. Thompson,1954-04-19,2019-07-22,False,2019-11-11
Myron Thompson,1936-04-23,2019-01-05,False,2005-04-16
Tyrone Thompson (politician),1967-04-19,2019-05-04,False,2013-11-22
Harry Thomson (politician),1934-04-19,2019-06-06,False,2011-02-05
Murray Thomson,1922-12-19,2019-05-02,False,2004-03-28
Harald Thon,1954-04-19,2019-12-28,False,2008-06-29
Wolfgang Thonke,1938-12-28,2019-01-22,False,2012-10-13
Detlef Thorith,1942-04-19,2019-07-18,False,2007-12-05
Richard M. Thorne,1942-07-25,2019-07-12,False,2019-07-15
Stephen Thorne,1935-03-02,2019-05-26,False,2006-05-15
John Thornett,1935-03-30,2019-01-04,False,2006-05-17
Les Thornton,1934-04-09,2019-02-01,False,2007-04-27
Ian Thorogood,1936-08-25,2019-03-19,False,2007-04-20
Espen Thorstenson,1940-11-27,2019-01-15,False,2019-03-19
David J. Thouless,1934-04-19,2019-04-06,False,2006-06-16
Thuppettan,1929-03-01,2019-02-01,False,2013-07-09
Tian Bo,1931-12-25,2019-12-15,True,2019-12-16
John Tidmarsh,1928-08-13,2019-05-30,False,2008-08-27
R. G. Tiedemann,1941-02-08,2019-08-01,False,2019-08-08
Brian Tierney (medievalist),1922-05-07,2019-11-30,False,2009-07-22
Stanley Tigerman,1930-04-19,2019-06-03,False,2005-11-06
Eddie Tigner,1926-08-11,2019-04-18,False,2019-03-07
Oleksandr Tikhonov (pharmacist),1938-04-19,2019-02-25,False,2017-12-15
Rob Tillard,1924-05-26,2019-12-16,False,2011-12-01
Mehmet Tillem,1974-04-19,2019-11-09,False,2013-08-26
Charity Sunshine Tillemann-Dick,1983-07-22,2019-04-23,False,2010-05-28
Bramwell Tillsley,1931-08-18,2019-11-02,False,2006-03-29
Scott Timberg,1969-02-15,2019-12-10,False,2019-12-13
Geevarghese Mar Timotheos,1928-02-02,2019-06-04,False,2013-04-29
Prem Tinsulanonda,1980-03-13,1983-03-19,False,2005-03-21
Patrice Tirolien,1946-03-17,2019-11-23,False,2009-07-04
Vishwesha Tirtha,1931-04-27,2019-12-29,False,2007-11-28
Ernest E. Tissot Jr.,1927-12-16,2019-05-03,False,2013-02-02
Roger W. Titus,1941-12-16,2019-03-03,False,2009-03-05
Sundar Lal Tiwari,1957-12-13,2019-03-11,False,2018-05-16
Thelma Tixou,1944-04-19,2019-01-15,False,2017-01-18
Gunilla Tjernberg,1950-04-19,2019-07-22,False,2007-04-02
Marcel Toader,1963-01-04,2019-08-03,False,2016-04-13
Margaret Todd (golfer),1918-05-31,2019-07-15,False,2005-11-05
Marius Todericiu,1970-06-17,2019-08-08,False,2019-07-28
Nadia Toffa,1979-06-10,2019-08-13,False,2017-12-18
Niall Tóibín,1929-11-21,2019-11-13,False,2005-06-10
Oiva Toikka,1931-05-29,2019-04-22,False,2009-06-03
Willi Tokarev,1934-11-11,2019-08-04,False,2014-10-15
Tokitsunada Hironori,1969-08-02,2019-02-14,False,2012-09-10
Isabel Toledo,1960-04-09,2019-08-26,False,2007-07-06
Hugo Tolentino Dipp,1930-08-28,2019-07-15,False,2014-08-19
Joe P. Tolson,1941-04-15,2019-02-03,False,2004-02-02
Ivo-Valentino Tomaš,1993-07-28,2019-12-31,False,2012-01-29
Bohumil Tomášek,1936-06-21,2019-11-02,False,2018-06-22
Dick Tomey,1938-06-20,2019-05-10,False,2005-12-26
Mel Tomlinson,1954-01-03,2019-02-05,False,2017-10-26
Darlene Tompkins,1940-11-16,2019-07-18,False,2009-04-10
Tong Daoming,1937-04-19,2019-06-27,False,2019-08-11
Neville Tong,1934-04-19,2019-06-15,False,2012-01-16
Peter Toogood,1930-04-11,2019-06-05,False,2016-01-16
"Geoffrey Tordoff, Baron Tordoff",1928-10-11,2019-06-22,False,2007-03-10
Ines Torelli,1931-06-14,2019-08-23,False,2015-09-27
Julio César Toresani,1967-12-05,2019-04-22,False,2006-09-01
Rafael Torija de la Fuente,1927-03-18,2019-03-02,False,2019-03-03
Bernie Tormé,1952-03-18,2019-03-17,False,2007-01-23
Juan Vicente Torrealba,1917-02-20,2019-05-02,False,2006-04-05
Fernando Torres Durán,1937-08-02,2019-11-13,False,2019-11-15
Antonio Torres Millera,1964-08-20,2019-01-05,False,2019-01-08
Ansgar Torvik,1925-06-09,2019-08-18,False,2020-01-07
Gunnar Torvund,1948-07-09,2019-10-14,False,2013-01-15
Nick Tosches,1949-10-23,2019-10-20,False,2005-03-23
Geoff Toseland,1931-01-31,2019-05-16,False,2018-02-26
Donald Tosh,1935-03-16,2019-12-03,False,2005-07-07
Piero Tosi,1927-04-10,2019-08-10,False,2008-02-26
Uroš Tošković,1932-11-19,2019-03-03,False,2018-10-03
Gérald Tougas,1933-04-19,2019-10-01,False,2017-11-02
Bella Tovey,1926-04-19,2019-07-14,False,2019-11-04
Ruben Tovmasyan,1937-02-15,2019-03-30,False,2007-03-03
Richard Tracey (judge),1948-08-18,2019-10-11,False,2019-10-13
Jaume Traserra Cunillera,1934-07-11,2019-01-25,False,2019-01-27
Alan Trask,1933-06-26,2019-01-09,False,2014-11-29
John Traupman,1923-01-02,2019-02-18,False,2013-01-20
Gerardo Traverso,1975-10-07,2019-05-17,False,2009-03-17
J. Bob Traxler,1931-07-21,2019-10-30,False,2007-01-14
Joseph E. Tregoning,1941-05-26,2019-10-10,False,2013-06-29
Guenter Treitel,1928-10-26,2019-06-14,False,2005-09-04
Lucjan Trela,1942-06-25,2019-02-12,False,2018-12-13
Ulla Trenter,1936-12-18,2019-12-23,False,2010-06-03
Francis Tresham (game designer),1936-04-19,2019-10-23,False,2006-05-04
Vanni Treves,1940-04-19,2019-11-10,False,2007-10-25
John Trevett,1942-07-30,2019-04-29,False,2020-04-05
Harry C. Triandis,1926-04-19,2019-06-01,False,2018-07-18
Michael Trieb,1936-04-19,2019-01-25,False,2013-03-25
Sam Trimble,1934-08-16,2019-07-29,False,2007-01-16
Ram Shankar Tripathi,1929-10-15,2019-02-18,False,2016-02-18
Hargovind Laxmishanker Trivedi,1932-08-31,2019-10-02,False,2015-03-06
Jaime Trobo,1956-10-05,2019-07-24,False,2019-07-26
Anne Sjerp Troelstra,1939-08-10,2019-03-07,False,2007-08-18
Nikola Trojanović,1928-04-19,2019-08-28,False,2016-09-26
Mike Troy,1940-10-03,2019-08-03,False,2006-12-17
Dalton Truax,1935-01-17,2019-08-15,False,2011-08-10
Brandon Truaxe,1978-06-19,2019-01-20,False,2019-04-22
Julio César Trujillo,1931-03-25,2019-05-19,False,2019-05-23
R-Kal Truluck,1974-04-19,2019-11-29,False,2006-12-25
Gillian Trumper,1936-04-28,2019-10-11,False,2008-10-25
Matthew Trundle,1965-10-12,2019-07-12,False,2019-07-17
Natalie Trundy,1940-08-05,2019-12-05,False,2006-10-27
Eerik-Juhan Truuväli,1938-03-07,2019-06-25,False,2017-09-18
Tsai Ying-wen (political scientist),1952-06-04,2019-10-10,False,2019-10-14
Barbara Tsakirgis,1954-04-19,2019-01-16,False,2016-05-05
Frank Tsao,1925-04-19,2019-08-12,False,2019-08-15
John Wilson Nattubu Tsekooko,1943-01-30,2019-10-14,False,2009-04-21
Ted Tsukiyama,1920-12-13,2019-02-13,False,2019-02-16
Vladimir Tsyplakov,1969-04-18,2019-12-14,False,2006-06-29
Tu Mingjing,1928-11-15,2019-01-01,False,2019-01-03
Arnold Tucker,1924-01-05,2019-01-10,False,2008-05-02
Sterling Tucker,1923-12-21,2019-07-14,False,2008-07-29
Barbara Tudek,1952-04-19,2019-03-01,False,2020-01-10
Bruce Tufeld,1952-07-28,2019-01-15,False,2019-01-19
Bob Tufts,1955-11-02,2019-10-04,False,2007-05-03
Marshall P. Tulin,1926-03-14,2019-08-31,False,2009-11-13
Beaton Tulk,1944-05-22,2019-05-23,False,2004-03-18
Tun Lwin,1948-01-17,2019-11-04,False,2010-11-08
Jesus Tuquib,1930-06-27,2019-08-01,False,2008-06-01
Ercílio Turco,1938-03-13,2019-10-30,False,2019-11-02
Jimmy Turman,1927-11-29,2019-02-13,False,2016-10-23
Lucy C. Turnbull,1931-05-26,2019-04-21,False,2020-01-14
"Arthur Turner (footballer, born 1921)",1921-01-22,2019-01-28,False,2009-01-29
Chuck Turner,1940-06-10,2019-12-25,False,2009-02-09
Matt Turner (baseball),1967-02-18,2019-01-27,False,2006-10-16
Paul Turner (director),1945-04-19,2019-11-01,False,2007-12-12
Ben Turok,1927-06-26,2019-12-09,False,2006-12-16
Jerzy Turonek,1929-04-26,2019-01-02,False,2009-10-15
Maya Turovskaya,1924-10-27,2019-03-04,False,2017-03-09
Sebastiano Tusa,1952-08-02,2019-03-10,False,2019-03-10
Lyle Tuttle,1931-10-07,2019-03-25,False,2006-11-20
Roy Tutty,1930-07-07,2019-01-06,False,2019-10-27
Suzanne Twelftree,1956-08-12,2019-04-16,False,2016-07-12
Stephen Twinoburyo,1970-01-08,2019-01-01,False,2019-01-05
Mr. Two Bits,1922-07-17,2019-07-02,False,2008-07-31
Dmytro Tymchuk,1972-06-27,2019-06-19,False,2014-05-01
Regina Tyshkevich,1929-10-20,2019-11-17,False,2007-02-09
Bernard Tyson,1959-01-20,2019-11-10,False,2015-05-01
Joseph Ubalde,1986-01-08,2019-04-01,False,2017-06-23
Ubirajara Penacho dos Reis,1934-04-19,2019-12-22,False,2019-12-23
Turgut Uçar,1964-03-10,2019-02-04,False,2007-05-11
Anna Udvardy,1949-04-19,2019-05-23,False,2017-02-05
Andreas Ugland,1925-12-30,2019-04-18,False,2017-02-15
Hans-Peter Uhl,1944-08-05,2019-10-27,False,2009-11-30
Manfred Uhlig,1927-04-19,2019-07-24,False,2016-07-08
Michael Uhlmann,1939-12-29,2019-10-08,False,2006-09-11
Tuulikki Ukkola,1943-11-28,2019-05-28,False,2019-05-31
Mahfuz Ullah,1950-03-10,2019-04-27,False,2019-04-21
Ragnar Ulstein,1920-04-19,2019-12-03,False,2009-08-11
Jafar Umar Thalib,1961-12-29,2019-08-25,False,2014-05-30
Takeshi Umehara,1925-03-20,2019-01-12,False,2007-06-03
Tatsuo Umemiya,1938-03-11,2019-12-12,False,2016-09-07
Bernard Unabali,1957-05-05,2019-08-10,False,2019-08-10
Paz Undurraga,1930-06-14,2019-08-28,False,2019-09-01
Emanuel Ungaro,1933-02-13,2019-12-21,False,2005-11-10
Tomi Ungerer,1931-11-28,2019-02-09,False,2004-08-28
Ben Unwin,1977-08-15,2019-08-14,False,2004-08-15
Lionel Upton,1924-10-03,2019-02-21,False,2015-10-26
Yıldırım Uran,1955-10-06,2019-01-21,False,2019-01-23
Michael Uren,1923-04-19,2019-08-09,False,2015-12-27
Herm Urenda,1938-04-24,2019-08-07,False,2006-03-07
María Teresa Uribe,1940-02-09,2019-01-01,False,2019-01-02
Virginia Uribe,1933-12-20,2019-03-30,False,2017-05-21
Mark Urman,1952-11-24,2019-01-12,False,2019-01-15
Ushiomaru Motoyasu,1978-05-11,2019-12-13,False,2007-06-19
Nils Utsi,1943-07-22,2019-01-01,False,2016-04-23
Sherman Utsman,1932-04-15,2019-06-10,False,2010-03-16
Benjamin Uwajumogu,1968-06-30,2019-12-18,False,2019-04-14
Keyvan Vahdani,1991-04-01,2019-03-20,False,2019-03-20
Andrew G. Vajna,1944-08-01,2019-01-20,False,2004-11-20
Sergio Valdés (footballer),1933-05-11,2019-04-02,False,2011-10-03
Ruben A. Valdez,1937-01-27,2019-10-01,False,2019-01-18
Valdiram,1982-10-30,2019-04-20,False,2019-04-23
Don Valentine,1932-06-26,2019-10-25,False,2006-08-22
Jean Valentine (bombe operator),1924-07-07,2019-05-17,False,2010-03-05
Johnny Valentine (footballer),1930-03-13,2019-02-17,False,2015-03-23
Valeria Valeri,1921-12-08,2019-06-11,False,2005-10-18
René Arnold Valero,1930-08-15,2019-03-10,False,2013-06-08
Julio Vallejo Ruiloba,1945-05-07,2019-01-14,False,2011-08-20
Sitaram Rao Valluri,1924-06-25,2019-01-23,False,2012-10-07
Gennadiy Valyukevich,1958-06-01,2019-12-30,False,2006-06-19
William Van Alstyne,1934-02-08,2019-01-29,False,2007-07-14
Wiet Van Broeckhoven,1949-04-19,2019-01-04,False,2019-01-06
Ebert Van Buren,1924-12-06,2019-06-14,False,2008-06-06
Guido van den Berg,1975-02-24,2019-05-02,False,2019-05-05
Dan van der Vat,1939-10-28,2019-05-09,False,2005-05-13
Bob Van Der Veken,1928-04-19,2019-02-18,False,2006-11-09
Tjaart van der Walt (academic),1934-02-15,2019-02-22,False,2018-07-23
Max van Weezel,1951-07-09,2019-04-11,False,2019-04-14
Donald West VanArtsdalen,1919-10-21,2019-05-21,False,2009-03-10
Peter Vander Pyl,1933-11-09,2019-04-25,False,2019-10-01
Gloria Vanderbilt,1924-02-20,2019-06-17,False,2003-02-21
Anne Vanderlove,1939-12-11,2019-06-30,False,2019-12-03
Philippe Vandevelde,1957-02-24,2019-10-05,False,2003-08-02
Guido Vandone,1930-02-18,2019-07-31,False,2019-08-01
Jean Vanier,1928-04-19,2019-05-07,False,2004-04-20
Bruno Vanryb,1957-04-19,2019-01-12,False,2009-10-01
Veeravalli S. Varadarajan,1937-05-18,2019-04-25,False,2011-09-17
Žarko Varajić,1951-12-26,2019-06-23,False,2006-10-31
Agnès Varda,1928-05-30,2019-03-29,False,2003-09-21
Imre Varga,1923-11-01,2019-12-09,False,2012-03-08
Arvind Varma,1947-10-13,2019-07-14,False,2010-04-12
Attoor Ravi Varma,1930-12-27,2019-07-26,False,2006-09-29
